scale,site,calendar_date,pixel,value
1e-4,HLL,2013-02-02,41,168
1e-4,HLL,2013-02-18,41,3872
1e-4,HLL,2013-03-06,41,4350
1e-4,HLL,2013-03-22,41,4360
1e-4,HLL,2013-04-07,41,5456
1e-4,HLL,2013-04-23,41,7792
1e-4,HLL,2013-05-09,41,6576
1e-4,HLL,2013-05-25,41,6810
1e-4,HLL,2013-06-10,41,7330
1e-4,HLL,2013-06-26,41,6530
1e-4,HLL,2013-07-12,41,6587
1e-4,HLL,2013-07-28,41,5077
1e-4,HLL,2013-08-13,41,5193
1e-4,HLL,2013-08-29,41,4526
1e-4,HLL,2013-09-14,41,6855
1e-4,HLL,2013-09-30,41,1933
1e-4,HLL,2013-10-16,41,7308
1e-4,HLL,2013-11-01,41,6453
1e-4,HLL,2013-11-17,41,6964
1e-4,HLL,2013-12-03,41,6663
1e-4,HLL,2013-12-19,41,6488
1e-4,HLL,2014-01-01,41,5992
1e-4,HLL,2014-01-17,41,6220
1e-4,HLL,2014-02-02,41,5588
1e-4,HLL,2014-02-18,41,5427
1e-4,HLL,2014-03-06,41,5049
1e-4,HLL,2014-03-22,41,5143
1e-4,HLL,2014-04-07,41,7346
1e-4,HLL,2014-04-23,41,5586
1e-4,HLL,2014-05-09,41,6104
1e-4,HLL,2014-05-25,41,6083
1e-4,HLL,2014-06-10,41,7000
1e-4,HLL,2014-06-26,41,6455
1e-4,HLL,2014-07-12,41,6724
1e-4,HLL,2014-07-28,41,7596
1e-4,HLL,2014-08-13,41,6927
1e-4,HLL,2014-08-29,41,6018
1e-4,HLL,2014-09-14,41,5948
1e-4,HLL,2014-09-30,41,7492
1e-4,HLL,2014-10-16,41,7618
1e-4,HLL,2014-11-01,41,7267
1e-4,HLL,2014-11-17,41,5319
1e-4,HLL,2014-12-03,41,6737
1e-4,HLL,2014-12-19,41,6506
1e-4,HLL,2015-01-01,41,5370
1e-4,HLL,2015-01-17,41,1381
1e-4,HLL,2015-02-02,41,-410
1e-4,HLL,2015-02-18,41,4941
1e-4,HLL,2015-03-06,41,5292
1e-4,HLL,2015-03-22,41,2911
1e-4,HLL,2015-04-07,41,4900
1e-4,HLL,2015-04-23,41,7489
1e-4,HLL,2015-05-09,41,6071
1e-4,HLL,2015-05-25,41,6442
1e-4,HLL,2015-06-10,41,6761
1e-4,HLL,2015-06-26,41,6995
1e-4,HLL,2015-07-12,41,5584
1e-4,HLL,2015-07-28,41,5987
1e-4,HLL,2015-08-13,41,5616
1e-4,HLL,2015-08-29,41,5963
1e-4,HLL,2015-09-14,41,6341
1e-4,HLL,2015-09-30,41,5605
1e-4,HLL,2015-10-16,41,6497
1e-4,HLL,2015-11-01,41,6541
1e-4,HLL,2015-11-17,41,6642
1e-4,HLL,2015-12-03,41,5462
1e-4,HLL,2015-12-19,41,5289
1e-4,HLL,2016-01-01,41,1902
1e-4,HLL,2016-01-17,41,5719
1e-4,HLL,2016-02-02,41,6125
1e-4,HLL,2016-02-18,41,3379
1e-4,HLL,2016-03-05,41,5545
1e-4,HLL,2016-03-21,41,5300
1e-4,HLL,2016-04-06,41,6272
1e-4,HLL,2016-04-22,41,6218
1e-4,HLL,2016-05-08,41,6455
1e-4,HLL,2016-05-24,41,6386
1e-4,HLL,2016-06-09,41,6321
1e-4,HLL,2016-06-25,41,5521
1e-4,HLL,2016-07-11,41,6141
1e-4,HLL,2016-07-27,41,6088
1e-4,HLL,2016-08-12,41,5980
1e-4,HLL,2016-08-28,41,5779
1e-4,HLL,2016-09-13,41,5172
1e-4,HLL,2016-09-29,41,5368
1e-4,HLL,2016-10-15,41,6314
1e-4,HLL,2016-10-31,41,5943
1e-4,HLL,2016-11-16,41,6041
1e-4,HLL,2016-12-02,41,5930
1e-4,HLL,2016-12-18,41,5523
