scale,site,calendar_date,pixel,value
1e-4,WAE,2016-06-09,41,6548
1e-4,WAE,2016-06-25,41,6139
1e-4,WAE,2016-07-11,41,6314
1e-4,WAE,2016-07-27,41,6809
1e-4,WAE,2016-08-12,41,6670
1e-4,WAE,2016-08-28,41,6683
1e-4,WAE,2016-09-13,41,6892
1e-4,WAE,2016-09-29,41,6513
1e-4,WAE,2016-10-15,41,6334
1e-4,WAE,2016-10-31,41,5123
1e-4,WAE,2016-11-16,41,4852
1e-4,WAE,2016-12-02,41,6271
1e-4,WAE,2016-12-18,41,4703
1e-4,WAE,2017-01-01,41,333
1e-4,WAE,2017-01-17,41,385
1e-4,WAE,2017-02-02,41,5345
1e-4,WAE,2017-02-18,41,5163
1e-4,WAE,2017-03-06,41,5423
1e-4,WAE,2017-03-22,41,6351
1e-4,WAE,2017-04-07,41,6060
1e-4,WAE,2017-04-23,41,6663
1e-4,WAE,2017-05-09,41,6164
1e-4,WAE,2017-05-25,41,6106
1e-4,WAE,2017-06-10,41,6355
1e-4,WAE,2017-06-26,41,6296
1e-4,WAE,2017-07-12,41,6475
1e-4,WAE,2017-07-28,41,6480
1e-4,WAE,2017-08-13,41,6264
1e-4,WAE,2017-08-29,41,6906
1e-4,WAE,2017-09-14,41,6303
1e-4,WAE,2017-09-30,41,6838
1e-4,WAE,2017-10-16,41,6136
1e-4,WAE,2017-11-01,41,5599
1e-4,WAE,2017-11-17,41,985
1e-4,WAE,2017-12-03,41,3877
1e-4,WAE,2017-12-19,41,6237
1e-4,WAE,2018-01-01,41,3986
1e-4,WAE,2018-01-17,41,5214
1e-4,WAE,2018-02-02,41,3254
1e-4,WAE,2018-02-18,41,4455
1e-4,WAE,2018-03-06,41,4987
1e-4,WAE,2018-03-22,41,5643
1e-4,WAE,2018-04-07,41,5772
1e-4,WAE,2018-04-23,41,5798
1e-4,WAE,2018-05-09,41,5867
1e-4,WAE,2018-05-25,41,5876
1e-4,WAE,2018-06-10,41,6333
1e-4,WAE,2018-06-26,41,6375
1e-4,WAE,2018-07-12,41,6025
1e-4,WAE,2018-07-28,41,5489
1e-4,WAE,2018-08-13,41,5762
1e-4,WAE,2018-08-29,41,6313
1e-4,WAE,2018-09-14,41,6718
1e-4,WAE,2018-09-30,41,6406
1e-4,WAE,2018-10-16,41,6793
1e-4,WAE,2018-11-01,41,5180
1e-4,WAE,2018-11-17,41,3333
1e-4,WAE,2018-12-03,41,5436
1e-4,WAE,2018-12-19,41,1013
1e-4,WAE,2019-01-01,41,1013
1e-4,WAE,2019-01-17,41,2139
1e-4,WAE,2019-02-02,41,5722
1e-4,WAE,2019-02-18,41,4761
1e-4,WAE,2019-03-06,41,5089
1e-4,WAE,2019-03-22,41,5092
1e-4,WAE,2019-04-07,41,5809
1e-4,WAE,2019-04-23,41,6037
1e-4,WAE,2019-05-09,41,5841
1e-4,WAE,2019-05-25,41,6160
1e-4,WAE,2019-06-10,41,6150
1e-4,WAE,2019-06-26,41,6016
1e-4,WAE,2019-07-12,41,6141
1e-4,WAE,2019-07-28,41,6350
1e-4,WAE,2019-08-13,41,6184
1e-4,WAE,2019-08-29,41,6883
1e-4,WAE,2019-09-14,41,8223
1e-4,WAE,2019-09-30,41,5894
1e-4,WAE,2019-10-16,41,6202
1e-4,WAE,2019-11-01,41,4941
1e-4,WAE,2019-11-17,41,2509
1e-4,WAE,2019-12-03,41,4657
1e-4,WAE,2019-12-19,41,5672
1e-4,WAE,2020-01-01,41,4948
1e-4,WAE,2020-01-17,41,6691
1e-4,WAE,2020-02-02,41,5501
1e-4,WAE,2020-02-18,41,5735
1e-4,WAE,2020-03-05,41,5794
1e-4,WAE,2020-03-21,41,5759
1e-4,WAE,2020-04-06,41,5311
1e-4,WAE,2020-04-22,41,6296
1e-4,WAE,2020-05-08,41,5828
1e-4,WAE,2020-05-24,41,6118
1e-4,WAE,2020-06-09,41,6124
1e-4,WAE,2020-06-25,41,6009
1e-4,WAE,2020-07-11,41,6173
1e-4,WAE,2020-07-27,41,6406
1e-4,WAE,2020-08-12,41,6302
1e-4,WAE,2020-08-28,41,6252
1e-4,WAE,2020-09-13,41,6256
1e-4,WAE,2020-09-29,41,6980
1e-4,WAE,2020-10-15,41,5246
1e-4,WAE,2020-10-31,41,5602
1e-4,WAE,2020-11-16,41,4709
1e-4,WAE,2020-12-02,41,3256
1e-4,WAE,2020-12-18,41,5771
1e-4,WAE,2021-01-01,41,2328
1e-4,WAE,2021-01-17,41,134
1e-4,WAE,2021-02-02,41,2162
1e-4,WAE,2021-02-18,41,4510
1e-4,WAE,2021-03-06,41,5160
1e-4,WAE,2021-03-22,41,5070
1e-4,WAE,2021-04-07,41,5561
1e-4,WAE,2021-04-23,41,5821
1e-4,WAE,2021-05-09,41,5651
1e-4,WAE,2021-05-25,41,6373
1e-4,WAE,2021-06-10,41,6094
1e-4,WAE,2021-06-26,41,5997
1e-4,WAE,2021-07-12,41,6235
1e-4,WAE,2021-07-28,41,5627
1e-4,WAE,2021-08-13,41,5953
1e-4,WAE,2021-08-29,41,6027
1e-4,WAE,2021-09-14,41,6780
1e-4,WAE,2021-09-30,41,6528
1e-4,WAE,2021-10-16,41,5973
1e-4,WAE,2021-11-01,41,4954
1e-4,WAE,2021-11-17,41,1783
1e-4,WAE,2021-12-03,41,2286
1e-4,WAE,2021-12-19,41,4658
1e-4,WAE,2022-01-01,41,4658
1e-4,WAE,2022-01-17,41,5469
1e-4,WAE,2022-02-02,41,4852
