scale,site,calendar_date,pixel,value
1e-4,SHA,2017-05-25,41,6254
1e-4,SHA,2017-06-10,41,6432
1e-4,SHA,2017-06-26,41,5187
1e-4,SHA,2017-07-12,41,6116
1e-4,SHA,2017-07-28,41,6381
1e-4,SHA,2017-08-13,41,6287
1e-4,SHA,2017-08-29,41,6796
1e-4,SHA,2017-09-14,41,6606
1e-4,SHA,2017-09-30,41,6061
1e-4,SHA,2017-10-16,41,6072
1e-4,SHA,2017-11-01,41,5295
1e-4,SHA,2017-11-17,41,1616
1e-4,SHA,2017-12-03,41,4210
1e-4,SHA,2017-12-19,41,6155
1e-4,SHA,2018-01-01,41,6155
1e-4,SHA,2018-01-17,41,3523
1e-4,SHA,2018-02-02,41,5006
1e-4,SHA,2018-02-18,41,4333
1e-4,SHA,2018-03-06,41,2397
1e-4,SHA,2018-03-22,41,5191
1e-4,SHA,2018-04-07,41,5700
1e-4,SHA,2018-04-23,41,6306
1e-4,SHA,2018-05-09,41,6084
1e-4,SHA,2018-05-25,41,5728
1e-4,SHA,2018-06-10,41,6106
1e-4,SHA,2018-06-26,41,6384
1e-4,SHA,2018-07-12,41,6080
1e-4,SHA,2018-07-28,41,4948
1e-4,SHA,2018-08-13,41,5139
1e-4,SHA,2018-08-29,41,6272
1e-4,SHA,2018-09-14,41,6019
1e-4,SHA,2018-09-30,41,5689
1e-4,SHA,2018-10-16,41,6206
1e-4,SHA,2018-11-01,41,4171
1e-4,SHA,2018-11-17,41,562
1e-4,SHA,2018-12-03,41,6514
1e-4,SHA,2018-12-19,41,4562
1e-4,SHA,2019-01-01,41,4562
1e-4,SHA,2019-01-17,41,1030
1e-4,SHA,2019-02-02,41,4740
1e-4,SHA,2019-02-18,41,4580
1e-4,SHA,2019-03-06,41,4636
1e-4,SHA,2019-03-22,41,5221
1e-4,SHA,2019-04-07,41,5718
1e-4,SHA,2019-04-23,41,5762
1e-4,SHA,2019-05-09,41,6894
1e-4,SHA,2019-05-25,41,6039
1e-4,SHA,2019-06-10,41,6606
1e-4,SHA,2019-06-26,41,6066
1e-4,SHA,2019-07-12,41,6328
1e-4,SHA,2019-07-28,41,6803
1e-4,SHA,2019-08-13,41,6566
1e-4,SHA,2019-08-29,41,6447
1e-4,SHA,2019-09-14,41,6319
1e-4,SHA,2019-09-30,41,6561
1e-4,SHA,2019-10-16,41,5967
1e-4,SHA,2019-11-01,41,5156
1e-4,SHA,2019-11-17,41,4951
1e-4,SHA,2019-12-03,41,6033
1e-4,SHA,2019-12-19,41,5550
1e-4,SHA,2020-01-01,41,4905
1e-4,SHA,2020-01-17,41,6293
1e-4,SHA,2020-02-02,41,5419
1e-4,SHA,2020-02-18,41,4907
1e-4,SHA,2020-03-05,41,5584
1e-4,SHA,2020-03-21,41,5552
1e-4,SHA,2020-04-06,41,5781
1e-4,SHA,2020-04-22,41,5647
1e-4,SHA,2020-05-08,41,6028
1e-4,SHA,2020-05-24,41,6078
1e-4,SHA,2020-06-09,41,6482
1e-4,SHA,2020-06-25,41,6361
1e-4,SHA,2020-07-11,41,5719
1e-4,SHA,2020-07-27,41,5602
1e-4,SHA,2020-08-12,41,6313
1e-4,SHA,2020-08-28,41,6739
1e-4,SHA,2020-09-13,41,6575
1e-4,SHA,2020-09-29,41,6716
1e-4,SHA,2020-10-15,41,1220
1e-4,SHA,2020-10-31,41,5149
1e-4,SHA,2020-11-16,41,5357
1e-4,SHA,2020-12-02,41,1066
1e-4,SHA,2020-12-18,41,5061
1e-4,SHA,2021-01-01,41,1601
1e-4,SHA,2021-01-17,41,485
1e-4,SHA,2021-02-02,41,4015
1e-4,SHA,2021-02-18,41,4368
1e-4,SHA,2021-03-06,41,4550
1e-4,SHA,2021-03-22,41,5253
1e-4,SHA,2021-04-07,41,5199
1e-4,SHA,2021-04-23,41,5631
1e-4,SHA,2021-05-09,41,5107
1e-4,SHA,2021-05-25,41,6340
1e-4,SHA,2021-06-10,41,6890
1e-4,SHA,2021-06-26,41,6686
1e-4,SHA,2021-07-12,41,6396
1e-4,SHA,2021-07-28,41,6833
1e-4,SHA,2021-08-13,41,6640
1e-4,SHA,2021-08-29,41,6836
1e-4,SHA,2021-09-14,41,6580
1e-4,SHA,2021-09-30,41,6375
1e-4,SHA,2021-10-16,41,6357
1e-4,SHA,2021-11-01,41,6182
1e-4,SHA,2021-11-17,41,418
