scale,site,calendar_date,pixel,value
1e-4,TAE,2011-08-13,41,5450
1e-4,TAE,2011-08-29,41,5857
1e-4,TAE,2011-09-14,41,6323
1e-4,TAE,2011-09-30,41,7059
1e-4,TAE,2011-10-16,41,6047
1e-4,TAE,2011-11-01,41,4007
1e-4,TAE,2011-11-17,41,6728
1e-4,TAE,2011-12-03,41,2398
1e-4,TAE,2011-12-19,41,5603
1e-4,TAE,2012-01-01,41,5462
1e-4,TAE,2012-01-17,41,3996
1e-4,TAE,2012-02-02,41,538
1e-4,TAE,2012-02-18,41,231
1e-4,TAE,2012-03-05,41,5343
1e-4,TAE,2012-03-21,41,5526
1e-4,TAE,2012-04-06,41,6704
1e-4,TAE,2012-04-22,41,6190
1e-4,TAE,2012-05-08,41,5498
1e-4,TAE,2012-05-24,41,7052
1e-4,TAE,2012-06-09,41,5975
1e-4,TAE,2012-06-25,41,5853
1e-4,TAE,2012-07-11,41,6615
1e-4,TAE,2012-07-27,41,6079
1e-4,TAE,2012-08-12,41,7086
1e-4,TAE,2012-08-28,41,7589
1e-4,TAE,2012-09-13,41,7452
1e-4,TAE,2012-09-29,41,7216
1e-4,TAE,2012-10-15,41,6850
1e-4,TAE,2012-10-31,41,6231
1e-4,TAE,2012-11-16,41,4639
1e-4,TAE,2012-12-02,41,49
1e-4,TAE,2012-12-18,41,6420
1e-4,TAE,2013-01-01,41,5725
1e-4,TAE,2013-01-17,41,61
1e-4,TAE,2013-02-02,41,-3
1e-4,TAE,2013-02-18,41,-59
1e-4,TAE,2013-03-06,41,5188
1e-4,TAE,2013-03-22,41,4626
1e-4,TAE,2013-04-07,41,6016
1e-4,TAE,2013-04-23,41,6664
1e-4,TAE,2013-05-09,41,5791
1e-4,TAE,2013-05-25,41,6193
1e-4,TAE,2013-06-10,41,6944
1e-4,TAE,2013-06-26,41,6928
1e-4,TAE,2013-07-12,41,6223
1e-4,TAE,2013-07-28,41,6034
1e-4,TAE,2013-08-13,41,6713
1e-4,TAE,2013-08-29,41,6026
1e-4,TAE,2013-09-14,41,6592
1e-4,TAE,2013-09-30,41,7382
1e-4,TAE,2013-10-16,41,6503
1e-4,TAE,2013-11-01,41,6075
1e-4,TAE,2013-11-17,41,4263
1e-4,TAE,2013-12-03,41,5330
1e-4,TAE,2013-12-19,41,6028
1e-4,TAE,2014-01-01,41,5821
1e-4,TAE,2014-01-17,41,3665
1e-4,TAE,2014-02-02,41,5237
1e-4,TAE,2014-02-18,41,5255
1e-4,TAE,2014-03-06,41,5701
1e-4,TAE,2014-03-22,41,6783
1e-4,TAE,2014-04-07,41,7316
1e-4,TAE,2014-04-23,41,6360
1e-4,TAE,2014-05-09,41,4935
1e-4,TAE,2014-05-25,41,4957
1e-4,TAE,2014-06-10,41,5320
1e-4,TAE,2014-06-26,41,5409
1e-4,TAE,2014-07-12,41,6756
1e-4,TAE,2014-07-28,41,6831
1e-4,TAE,2014-08-13,41,6907
1e-4,TAE,2014-08-29,41,6539
1e-4,TAE,2014-09-14,41,6680
1e-4,TAE,2014-09-30,41,7134
1e-4,TAE,2014-10-16,41,6344
1e-4,TAE,2014-11-01,41,6596
1e-4,TAE,2014-11-17,41,4005
1e-4,TAE,2014-12-03,41,6162
1e-4,TAE,2014-12-19,41,5704
1e-4,TAE,2015-01-01,41,5677
1e-4,TAE,2015-01-17,41,689
1e-4,TAE,2015-02-02,41,39
1e-4,TAE,2015-02-18,41,4470
1e-4,TAE,2015-03-06,41,4659
1e-4,TAE,2015-03-22,41,5098
1e-4,TAE,2015-04-07,41,5995
1e-4,TAE,2015-04-23,41,6645
1e-4,TAE,2015-05-09,41,6606
1e-4,TAE,2015-05-25,41,5901
1e-4,TAE,2015-06-10,41,6569
1e-4,TAE,2015-06-26,41,6367
1e-4,TAE,2015-07-12,41,5342
1e-4,TAE,2015-07-28,41,5057
1e-4,TAE,2015-08-13,41,5420
1e-4,TAE,2015-08-29,41,4707
1e-4,TAE,2015-09-14,41,5354
