scale,site,calendar_date,pixel,value
1e-4,PAY,2013-09-14,41,6099
1e-4,PAY,2013-09-30,41,4742
1e-4,PAY,2013-10-16,41,6702
1e-4,PAY,2013-11-01,41,5315
1e-4,PAY,2013-11-17,41,4992
1e-4,PAY,2013-12-03,41,5215
1e-4,PAY,2013-12-19,41,4524
1e-4,PAY,2014-01-01,41,4826
1e-4,PAY,2014-01-17,41,4612
1e-4,PAY,2014-02-02,41,4914
1e-4,PAY,2014-02-18,41,4952
1e-4,PAY,2014-03-06,41,4929
1e-4,PAY,2014-03-22,41,4694
1e-4,PAY,2014-04-07,41,6443
1e-4,PAY,2014-04-23,41,6502
1e-4,PAY,2014-05-09,41,7022
1e-4,PAY,2014-05-25,41,6180
1e-4,PAY,2014-06-10,41,5972
1e-4,PAY,2014-06-26,41,6756
1e-4,PAY,2014-07-12,41,6435
1e-4,PAY,2014-07-28,41,6153
1e-4,PAY,2014-08-13,41,5282
1e-4,PAY,2014-08-29,41,5795
1e-4,PAY,2014-09-14,41,6407
1e-4,PAY,2014-09-30,41,7059
1e-4,PAY,2014-10-16,41,5930
1e-4,PAY,2014-11-01,41,5597
1e-4,PAY,2014-11-17,41,6250
1e-4,PAY,2014-12-03,41,4751
1e-4,PAY,2014-12-19,41,6596
1e-4,PAY,2015-01-01,41,5586
1e-4,PAY,2015-01-17,41,71
1e-4,PAY,2015-02-02,41,3375
1e-4,PAY,2015-02-18,41,5147
1e-4,PAY,2015-03-06,41,4936
1e-4,PAY,2015-03-22,41,6112
1e-4,PAY,2015-04-07,41,5936
1e-4,PAY,2015-04-23,41,6751
1e-4,PAY,2015-05-09,41,5777
1e-4,PAY,2015-05-25,41,6165
1e-4,PAY,2015-06-10,41,7069
1e-4,PAY,2015-06-26,41,5503
1e-4,PAY,2015-07-12,41,4452
1e-4,PAY,2015-07-28,41,5331
1e-4,PAY,2015-08-13,41,5093
1e-4,PAY,2015-08-29,41,6399
1e-4,PAY,2015-09-14,41,6625
1e-4,PAY,2015-09-30,41,5422
1e-4,PAY,2015-10-16,41,5905
1e-4,PAY,2015-11-01,41,6158
1e-4,PAY,2015-11-17,41,6842
1e-4,PAY,2015-12-03,41,6206
1e-4,PAY,2015-12-19,41,5811
1e-4,PAY,2016-01-01,41,6109
