scale,site,calendar_date,pixel,value
1e-4,KOP,2010-04-07,41,6956
1e-4,KOP,2010-04-23,41,4986
1e-4,KOP,2010-05-09,41,7621
1e-4,KOP,2010-05-25,41,6416
1e-4,KOP,2010-06-10,41,8106
1e-4,KOP,2010-06-26,41,7204
1e-4,KOP,2010-07-12,41,7469
1e-4,KOP,2010-07-28,41,7059
1e-4,KOP,2010-08-13,41,6763
1e-4,KOP,2010-08-29,41,6161
1e-4,KOP,2010-09-14,41,6538
1e-4,KOP,2010-09-30,41,7667
1e-4,KOP,2010-10-16,41,5065
1e-4,KOP,2010-11-01,41,6181
1e-4,KOP,2010-11-17,41,3724
1e-4,KOP,2010-12-03,41,546
1e-4,KOP,2010-12-19,41,208
1e-4,KOP,2011-01-01,41,4796
1e-4,KOP,2011-01-17,41,4657
1e-4,KOP,2011-02-02,41,5004
1e-4,KOP,2011-02-18,41,4691
1e-4,KOP,2011-03-06,41,5034
1e-4,KOP,2011-03-22,41,4818
1e-4,KOP,2011-04-07,41,5532
1e-4,KOP,2011-04-23,41,6346
1e-4,KOP,2011-05-09,41,4963
1e-4,KOP,2011-05-25,41,7457
1e-4,KOP,2011-06-10,41,7615
1e-4,KOP,2011-06-26,41,6973
1e-4,KOP,2011-07-12,41,7198
1e-4,KOP,2011-07-28,41,6721
1e-4,KOP,2011-08-13,41,6241
1e-4,KOP,2011-08-29,41,6263
1e-4,KOP,2011-09-14,41,7075
1e-4,KOP,2011-09-30,41,6628
1e-4,KOP,2011-10-16,41,5441
1e-4,KOP,2011-11-01,41,4368
1e-4,KOP,2011-11-17,41,5055
1e-4,KOP,2011-12-03,41,2016
1e-4,KOP,2011-12-19,41,6262
1e-4,KOP,2012-01-01,41,5818
1e-4,KOP,2012-01-17,41,4267
1e-4,KOP,2012-02-02,41,240
1e-4,KOP,2012-02-18,41,4255
1e-4,KOP,2012-03-05,41,4284
1e-4,KOP,2012-03-21,41,5930
1e-4,KOP,2012-04-06,41,6875
1e-4,KOP,2012-04-22,41,7275
1e-4,KOP,2012-05-08,41,7124
1e-4,KOP,2012-05-24,41,6429
1e-4,KOP,2012-06-09,41,6799
1e-4,KOP,2012-06-25,41,6881
1e-4,KOP,2012-07-11,41,6696
1e-4,KOP,2012-07-27,41,5781
1e-4,KOP,2012-08-12,41,5136
1e-4,KOP,2012-08-28,41,6127
1e-4,KOP,2012-09-13,41,5517
1e-4,KOP,2012-09-29,41,6275
1e-4,KOP,2012-10-15,41,6535
1e-4,KOP,2012-10-31,41,6117
1e-4,KOP,2012-11-16,41,2509
1e-4,KOP,2012-12-02,41,-62
1e-4,KOP,2012-12-18,41,5350
1e-4,KOP,2013-01-01,41,5627
1e-4,KOP,2013-01-17,41,4964
1e-4,KOP,2013-02-02,41,-812
1e-4,KOP,2013-02-18,41,237
1e-4,KOP,2013-03-06,41,4286
1e-4,KOP,2013-03-22,41,5507
1e-4,KOP,2013-04-07,41,6583
1e-4,KOP,2013-04-23,41,7980
1e-4,KOP,2013-05-09,41,7135
1e-4,KOP,2013-05-25,41,8057
1e-4,KOP,2013-06-10,41,6861
1e-4,KOP,2013-06-26,41,6739
1e-4,KOP,2013-07-12,41,6249
1e-4,KOP,2013-07-28,41,5690
1e-4,KOP,2013-08-13,41,5576
1e-4,KOP,2013-08-29,41,6262
1e-4,KOP,2013-09-14,41,7290
1e-4,KOP,2013-09-30,41,4564
1e-4,KOP,2013-10-16,41,7998
1e-4,KOP,2013-11-01,41,9263
1e-4,KOP,2013-11-17,41,7095
1e-4,KOP,2013-12-03,41,5884
1e-4,KOP,2013-12-19,41,5557
1e-4,KOP,2014-01-01,41,5532
1e-4,KOP,2014-01-17,41,5328
1e-4,KOP,2014-02-02,41,4658
1e-4,KOP,2014-02-18,41,4376
1e-4,KOP,2014-03-06,41,4754
1e-4,KOP,2014-03-22,41,5596
1e-4,KOP,2014-04-07,41,6401
1e-4,KOP,2014-04-23,41,5856
1e-4,KOP,2014-05-09,41,6418
1e-4,KOP,2014-05-25,41,6160
1e-4,KOP,2014-06-10,41,6758
1e-4,KOP,2014-06-26,41,7602
1e-4,KOP,2014-07-12,41,7252
1e-4,KOP,2014-07-28,41,8042
1e-4,KOP,2014-08-13,41,6764
