scale,site,calendar_date,pixel,value
1e-4,CGI,2013-02-02,41,78
1e-4,CGI,2013-02-18,41,-246
1e-4,CGI,2013-03-06,41,4896
1e-4,CGI,2013-03-22,41,5511
1e-4,CGI,2013-04-07,41,5402
1e-4,CGI,2013-04-23,41,4769
1e-4,CGI,2013-05-09,41,4901
1e-4,CGI,2013-05-25,41,5941
1e-4,CGI,2013-06-10,41,5122
1e-4,CGI,2013-06-26,41,5544
1e-4,CGI,2013-07-12,41,5674
1e-4,CGI,2013-07-28,41,7325
1e-4,CGI,2013-08-13,41,6582
1e-4,CGI,2013-08-29,41,5050
1e-4,CGI,2013-09-14,41,6767
1e-4,CGI,2013-09-30,41,6808
1e-4,CGI,2013-10-16,41,6525
1e-4,CGI,2013-11-01,41,5728
1e-4,CGI,2013-11-17,41,6023
1e-4,CGI,2013-12-03,41,5202
1e-4,CGI,2013-12-19,41,5531
1e-4,CGI,2014-01-01,41,5531
1e-4,CGI,2014-01-17,41,3149
1e-4,CGI,2014-02-02,41,4977
1e-4,CGI,2014-02-18,41,4239
1e-4,CGI,2014-03-06,41,3720
1e-4,CGI,2014-03-22,41,5224
1e-4,CGI,2014-04-07,41,6011
1e-4,CGI,2014-04-23,41,7014
1e-4,CGI,2014-05-09,41,6222
1e-4,CGI,2014-05-25,41,6025
1e-4,CGI,2014-06-10,41,6464
1e-4,CGI,2014-06-26,41,4964
1e-4,CGI,2014-07-12,41,5618
1e-4,CGI,2014-07-28,41,5449
1e-4,CGI,2014-08-13,41,4900
1e-4,CGI,2014-08-29,41,6130
1e-4,CGI,2014-09-14,41,5072
1e-4,CGI,2014-09-30,41,6718
1e-4,CGI,2014-10-16,41,5349
1e-4,CGI,2014-11-01,41,5249
1e-4,CGI,2014-11-17,41,5963
1e-4,CGI,2014-12-03,41,5703
1e-4,CGI,2014-12-19,41,6673
1e-4,CGI,2015-01-01,41,4957
1e-4,CGI,2015-01-17,41,4731
1e-4,CGI,2015-02-02,41,1676
1e-4,CGI,2015-02-18,41,4825
1e-4,CGI,2015-03-06,41,3515
1e-4,CGI,2015-03-22,41,6549
1e-4,CGI,2015-04-07,41,7293
1e-4,CGI,2015-04-23,41,8057
1e-4,CGI,2015-05-09,41,8050
1e-4,CGI,2015-05-25,41,7466
1e-4,CGI,2015-06-10,41,6969
1e-4,CGI,2015-06-26,41,5819
1e-4,CGI,2015-07-12,41,3419
1e-4,CGI,2015-07-28,41,4070
1e-4,CGI,2015-08-13,41,5090
1e-4,CGI,2015-08-29,41,4874
1e-4,CGI,2015-09-14,41,5293
1e-4,CGI,2015-09-30,41,4497
1e-4,CGI,2015-10-16,41,6727
1e-4,CGI,2015-11-01,41,7250
1e-4,CGI,2015-11-17,41,7073
1e-4,CGI,2015-12-03,41,6563
1e-4,CGI,2015-12-19,41,6941
1e-4,CGI,2016-01-01,41,6289
1e-4,CGI,2016-01-17,41,6467
1e-4,CGI,2016-02-02,41,1458
1e-4,CGI,2016-02-18,41,6648
1e-4,CGI,2016-03-05,41,6060
1e-4,CGI,2016-03-21,41,6664
1e-4,CGI,2016-04-06,41,8470
1e-4,CGI,2016-04-22,41,7978
1e-4,CGI,2016-05-08,41,8026
1e-4,CGI,2016-05-24,41,7826
1e-4,CGI,2016-06-09,41,7667
1e-4,CGI,2016-06-25,41,4563
1e-4,CGI,2016-07-11,41,4777
1e-4,CGI,2016-07-27,41,5465
1e-4,CGI,2016-08-12,41,5307
1e-4,CGI,2016-08-28,41,4635
1e-4,CGI,2016-09-13,41,4926
1e-4,CGI,2016-09-29,41,5844
1e-4,CGI,2016-10-15,41,6861
1e-4,CGI,2016-10-31,41,6880
1e-4,CGI,2016-11-16,41,6689
1e-4,CGI,2016-12-02,41,5870
1e-4,CGI,2016-12-18,41,5941
1e-4,CGI,2017-01-01,41,5168
1e-4,CGI,2017-01-17,41,5389
1e-4,CGI,2017-02-02,41,4758
1e-4,CGI,2017-02-18,41,5088
1e-4,CGI,2017-03-06,41,6699
1e-4,CGI,2017-03-22,41,7489
1e-4,CGI,2017-04-07,41,6949
1e-4,CGI,2017-04-23,41,7580
1e-4,CGI,2017-05-09,41,6736
1e-4,CGI,2017-05-25,41,6844
1e-4,CGI,2017-06-10,41,6372
1e-4,CGI,2017-06-26,41,6741
1e-4,CGI,2017-07-12,41,6218
1e-4,CGI,2017-07-28,41,6334
1e-4,CGI,2017-08-13,41,6740
1e-4,CGI,2017-08-29,41,6970
1e-4,CGI,2017-09-14,41,5887
1e-4,CGI,2017-09-30,41,5875
1e-4,CGI,2017-10-16,41,5986
1e-4,CGI,2017-11-01,41,5718
1e-4,CGI,2017-11-17,41,5836
1e-4,CGI,2017-12-03,41,4713
1e-4,CGI,2017-12-19,41,4022
1e-4,CGI,2018-01-01,41,3878
1e-4,CGI,2018-01-17,41,5756
1e-4,CGI,2018-02-02,41,4265
1e-4,CGI,2018-02-18,41,5000
1e-4,CGI,2018-03-06,41,5697
1e-4,CGI,2018-03-22,41,6262
1e-4,CGI,2018-04-07,41,7531
1e-4,CGI,2018-04-23,41,7854
1e-4,CGI,2018-05-09,41,7209
1e-4,CGI,2018-05-25,41,8195
1e-4,CGI,2018-06-10,41,6099
1e-4,CGI,2018-06-26,41,6962
1e-4,CGI,2018-07-12,41,5154
1e-4,CGI,2018-07-28,41,4984
1e-4,CGI,2018-08-13,41,5806
1e-4,CGI,2018-08-29,41,4685
1e-4,CGI,2018-09-14,41,5494
1e-4,CGI,2018-09-30,41,5069
1e-4,CGI,2018-10-16,41,4415
1e-4,CGI,2018-11-01,41,5035
1e-4,CGI,2018-11-17,41,5673
1e-4,CGI,2018-12-03,41,5110
1e-4,CGI,2018-12-19,41,5731
1e-4,CGI,2019-01-01,41,5731
1e-4,CGI,2019-01-17,41,5493
1e-4,CGI,2019-02-02,41,5332
1e-4,CGI,2019-02-18,41,4454
1e-4,CGI,2019-03-06,41,6111
1e-4,CGI,2019-03-22,41,6648
1e-4,CGI,2019-04-07,41,5884
1e-4,CGI,2019-04-23,41,5347
1e-4,CGI,2019-05-09,41,8069
1e-4,CGI,2019-05-25,41,6303
1e-4,CGI,2019-06-10,41,6497
1e-4,CGI,2019-06-26,41,6092
1e-4,CGI,2019-07-12,41,5724
1e-4,CGI,2019-07-28,41,6341
1e-4,CGI,2019-08-13,41,5844
1e-4,CGI,2019-08-29,41,6398
1e-4,CGI,2019-09-14,41,6015
1e-4,CGI,2019-09-30,41,5946
1e-4,CGI,2019-10-16,41,6865
1e-4,CGI,2019-11-01,41,7291
1e-4,CGI,2019-11-17,41,7001
1e-4,CGI,2019-12-03,41,5682
1e-4,CGI,2019-12-19,41,6334
1e-4,CGI,2020-01-01,41,5907
1e-4,CGI,2020-01-17,41,5573
1e-4,CGI,2020-02-02,41,4830
1e-4,CGI,2020-02-18,41,6277
1e-4,CGI,2020-03-05,41,6135
1e-4,CGI,2020-03-21,41,6408
1e-4,CGI,2020-04-06,41,6050
1e-4,CGI,2020-04-22,41,7347
1e-4,CGI,2020-05-08,41,6118
1e-4,CGI,2020-05-24,41,5864
1e-4,CGI,2020-06-09,41,6495
1e-4,CGI,2020-06-25,41,5832
1e-4,CGI,2020-07-11,41,5683
1e-4,CGI,2020-07-27,41,5247
1e-4,CGI,2020-08-12,41,5327
1e-4,CGI,2020-08-28,41,4784
1e-4,CGI,2020-09-13,41,5075
1e-4,CGI,2020-09-29,41,6996
1e-4,CGI,2020-10-15,41,6567
1e-4,CGI,2020-10-31,41,6556
1e-4,CGI,2020-11-16,41,6552
1e-4,CGI,2020-12-02,41,6483
1e-4,CGI,2020-12-18,41,1729
1e-4,CGI,2021-01-01,41,5624
1e-4,CGI,2021-01-17,41,5620
1e-4,CGI,2021-02-02,41,4796
1e-4,CGI,2021-02-18,41,5123
1e-4,CGI,2021-03-06,41,5024
1e-4,CGI,2021-03-22,41,4917
1e-4,CGI,2021-04-07,41,6247
1e-4,CGI,2021-04-23,41,5484
1e-4,CGI,2021-05-09,41,7195
1e-4,CGI,2021-05-25,41,6510
1e-4,CGI,2021-06-10,41,6465
1e-4,CGI,2021-06-26,41,6690
1e-4,CGI,2021-07-12,41,6001
1e-4,CGI,2021-07-28,41,7256
1e-4,CGI,2021-08-13,41,6853
1e-4,CGI,2021-08-29,41,5867
1e-4,CGI,2021-09-14,41,5834
1e-4,CGI,2021-09-30,41,5961
1e-4,CGI,2021-10-16,41,5381
1e-4,CGI,2021-11-01,41,6099
1e-4,CGI,2021-11-17,41,4907
1e-4,CGI,2021-12-03,41,-472
1e-4,CGI,2021-12-19,41,5146
1e-4,CGI,2022-01-01,41,5123
1e-4,CGI,2022-01-17,41,4233
1e-4,CGI,2022-02-02,41,4314
1e-4,CGI,2022-02-18,41,4247
1e-4,CGI,2022-03-06,41,3858
1e-4,CGI,2022-03-22,41,5586
1e-4,CGI,2022-04-07,41,5842
1e-4,CGI,2022-04-23,41,5285
1e-4,CGI,2022-05-09,41,5407
1e-4,CGI,2022-05-25,41,5720
1e-4,CGI,2022-06-10,41,5224
1e-4,CGI,2022-06-26,41,6073
1e-4,CGI,2022-07-12,41,5275
1e-4,CGI,2022-07-28,41,4565
1e-4,CGI,2022-08-13,41,3674
1e-4,CGI,2022-08-29,41,4409
1e-4,CGI,2022-09-14,41,5378
1e-4,CGI,2022-09-30,41,7142
1e-4,CGI,2022-10-16,41,6696
1e-4,CGI,2022-11-01,41,7581
1e-4,CGI,2022-11-17,41,6161
1e-4,CGI,2022-12-03,41,6570
1e-4,CGI,2022-12-19,41,6074
1e-4,CGI,2023-01-01,41,6263
1e-4,CGI,2023-01-17,41,6178
1e-4,CGI,2023-02-02,41,6152
1e-4,CGI,2023-02-18,41,5225
1e-4,CGI,2023-03-06,41,5783
1e-4,CGI,2023-03-22,41,6920
1e-4,CGI,2023-04-07,41,5961
1e-4,CGI,2023-04-23,41,7976
1e-4,CGI,2023-05-09,41,8077
1e-4,CGI,2023-05-25,41,6549
1e-4,CGI,2023-06-10,41,7012
1e-4,CGI,2023-06-26,41,4300
1e-4,CGI,2023-07-12,41,4573
1e-4,CGI,2023-07-28,41,4022
1e-4,CGI,2023-08-13,41,3586
1e-4,CGI,2023-08-29,41,4382
1e-4,CGI,2023-09-14,41,6319
1e-4,CGI,2023-09-30,41,6555
1e-4,CGI,2023-10-16,41,7154
1e-4,CGI,2023-11-01,41,7385
1e-4,CGI,2023-11-17,41,7268
1e-4,CGI,2023-12-03,41,6933
1e-4,CGI,2023-12-19,41,7285
1e-4,CGI,2024-01-01,41,5726
1e-4,CGI,2024-01-17,41,6074
1e-4,CGI,2024-02-02,41,5890
1e-4,CGI,2024-02-18,41,6808
1e-4,CGI,2024-03-05,41,4800
1e-4,CGI,2024-03-21,41,8107
1e-4,CGI,2024-04-06,41,6739
1e-4,CGI,2024-04-22,41,8005
1e-4,CGI,2024-05-08,41,7096
1e-4,CGI,2024-05-24,41,6903
1e-4,CGI,2024-06-09,41,5736
1e-4,CGI,2024-06-25,41,6642
1e-4,CGI,2024-07-11,41,5602
1e-4,CGI,2024-07-27,41,6661
1e-4,CGI,2024-08-12,41,5742
1e-4,CGI,2024-08-28,41,6340
1e-4,CGI,2024-09-13,41,5145
1e-4,CGI,2024-09-29,41,7536
1e-4,CGI,2024-10-15,41,4260
1e-4,CGI,2024-10-31,41,5424
1e-4,CGI,2024-11-16,41,6317
1e-4,CGI,2024-12-02,41,5608
1e-4,CGI,2024-12-18,41,6323
